DOCTNMBR,ACCDDATE,NTFYHOUR,COUNTY,MUNICIPALITY,MUNITYPE,ONHWYRP,ONHWYDIR,ONHWY,ONSTR,ATHWY,ATSTR,INTDIR,INTDIS,ACCDSVR,INJSVR,TOTFATL,TOTINJ,ACCDTYPE,MNRCOLL,ACCDLOC,HWYCLASS,CONSZONE,ALCFLAG,BIKEFLAG,CYCLFLAG,PEDFLAG,TOTVEH,LATDECDG,LONDECDG,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract_id
HJQ0RW1,8/17/2016,14,MILWAUKEE,GREENFIELD,C,,,,S 76 ST,,W EDGERTON AVE,N,2,INJ,C,0,2,,REAR,I,U CITY,,,,,Y,2,42.9520126,-88.0084092,POINT (-88.0084092 42.9520126),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJ4T73G,7/22/2011,15,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W BARNARD AVE, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9568587,-88.0083496,POINT (-88.0083496 42.9568587),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJPRCJ2,4/19/2015,20,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W COLDSPRING RD, ,0,INJ,C,0,1,,NO,I,U CITY,,,,,Y,1,42.9665012,-88.0081591,POINT (-88.0081591 42.9665012),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
HJ5VBJ6,9/28/2013,14,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W EDGERTON AVE, ,0,INJ,B,0,1,PED,ANGL,I,U CITY,,,,,Y,1,42.9520126,-88.0084092,POINT (-88.0084092 42.9520126),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
A187767,2/12/2010,23,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W HOLMES AVE,S,1,FAT,K,1,0,PED,NO,N,U CITY,,,,,Y,1,42.9537144,-88.0083882,POINT (-88.0083882 42.9537144),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJ6XX6G,11/28/2014,19,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W LAYTON AVE, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9592585,-88.0083201,POINT (-88.0083201 42.9592585),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
HJ55LF0,11/20/2014,17,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W LAYTON AVE, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9592585,-88.0083201,POINT (-88.0083201 42.9592585),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
HJ5VBKN,2/27/2014,13,MILWAUKEE,GREENFIELD,C,,,,S 76TH ST,,W LAYTON AVE,N,4,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9602563,-88.008296,POINT (-88.008296 42.9602563),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
7KL174SFCF,12/11/2023,13,MILWAUKEE,GREENFIELD,C,,,,S.76 ST,,W. COLD SPRING RD,,0,INJ,B,0,2,,ANGL,PL,U CITY,,,,,Y,1,0.0,0.0,POINT (0 0),,,,,,,,,,,,,,,
7KL12PGFD5,8/6/2021,10,MILWAUKEE,GREENFIELD,C,,,,SOUTH RIVERSHIRE DRIVE,,3595,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,0.0,0.0,POINT (0 0),,,,,,,,,,,,,,,
HJ55LFJ,1/8/2015,12,MILWAUKEE,GREENFIELD,C,,,,W ALLERTON AVE,,S 64TH ST,E,2,INJ,C,0,1,,NO,N,U CITY,,,,,Y,1,42.9635467,-87.9931243,POINT (-87.9931243 42.9635467),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
7KL11PTJP3,5/24/2018,15,MILWAUKEE,GREENFIELD,C,,,,W BARNARD AVE,,S 35TH ST,E,16,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,42.956697,-87.95563,POINT (-87.95563 42.956697),215.0,55,079,120502,55079120502,1400000US55079120502,1205.02,Census Tract 1205.02,G5020,S,4060848.0,0.0,+42.9530460,-087.9651066,120502
7KL12N7DK7,10/19/2023,15,MILWAUKEE,GREENFIELD,C,,,,W BOTTSFORD AVE,,S 60TH ST,W,4,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,42.96488,-87.988994,POINT (-87.988994 42.96488),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
A435905,6/3/2010,8,MILWAUKEE,GREENFIELD,C,,,,W CHAPMAN AVE,,S 121 ST,W,1,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9605482,-88.0638071,POINT (-88.0638071 42.9605482),7.0,55,079,120101,55079120101,1400000US55079120101,1201.01,Census Tract 1201.01,G5020,S,5350704.0,14778.0,+42.9603465,-088.0485651,120101
HJ5VBLC,6/14/2014,9,MILWAUKEE,GREENFIELD,C,,,,W COLD SPRING RD,,S 76TH ST, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9665012,-88.0081591,POINT (-88.0081591 42.9665012),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
HJQ8601,12/22/2015,18,MILWAUKEE,GREENFIELD,C,,,,W COLD SPRING RD,,S 78TH ST,E,5,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9664945,-88.0096148,POINT (-88.0096148 42.9664945),210.0,55,079,120201,55079120201,1400000US55079120201,1202.01,Census Tract 1202.01,G5020,S,1859546.0,0.0,+42.9673797,-088.0186896,120201
HJQ01L5,5/30/2016,22,MILWAUKEE,GREENFIELD,C,,,,W COLD SPRING RD,,S 99TH ST,E,2,INJ,A,0,1,PK VEH,SSS,N,U CITY,,,,,Y,2,42.9664201,-88.0364368,POINT (-88.0364368 42.9664201),10.0,55,079,120102,55079120102,1400000US55079120102,1201.02,Census Tract 1201.02,G5020,S,5221935.0,0.0,+42.9740986,-088.0496741,120102
HJ6XX7R,5/7/2015,13,MILWAUKEE,GREENFIELD,C,,,,W EDGERTON AVE,,S 41 ST, ,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9521512,-87.9665995,POINT (-87.9665995 42.9521512),215.0,55,079,120502,55079120502,1400000US55079120502,1205.02,Census Tract 1205.02,G5020,S,4060848.0,0.0,+42.9530460,-087.9651066,120502
7KL12JJ8XG,12/20/2021,19,MILWAUKEE,GREENFIELD,C,,,,W EDGERTON AVE,,S 43RD ST,E,1,INJ,C,0,1,PED,ANGL,I,U CITY,,,,,Y,1,42.952143,-87.968558,POINT (-87.968558 42.952143),215.0,55,079,120502,55079120502,1400000US55079120502,1205.02,Census Tract 1205.02,G5020,S,4060848.0,0.0,+42.9530460,-087.9651066,120502
HJ6FCJS,11/17/2013,17,MILWAUKEE,GREENFIELD,C,,,,W EDGERTON AVE,,S 76TH ST, ,0,INJ,C,0,1,PED,ANGL,I,U CITY,,,,,Y,1,42.9520126,-88.0084092,POINT (-88.0084092 42.9520126),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
7KL0ZKMLWZ,4/14/2017,11,MILWAUKEE,GREENFIELD,C,,,,W FOREST HOME AVE,,S 84 ST,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,0.0,0.0,POINT (0 0),,,,,,,,,,,,,,,
7KL14SFB0G,8/25/2017,10,MILWAUKEE,GREENFIELD,C,,,,W GRANGE AVE,,S 42ND ST,E,8,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,42.944894,-87.966229,POINT (-87.966229 42.944894),215.0,55,079,120502,55079120502,1400000US55079120502,1205.02,Census Tract 1205.02,G5020,S,4060848.0,0.0,+42.9530460,-087.9651066,120502
A246008,11/14/2009,18,MILWAUKEE,GREENFIELD,C,,,,W HOLMES AVE,U,S 76 ST, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9538569,-88.0083865,POINT (-88.0083865 42.9538569),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJ78K2S,3/31/2015,18,MILWAUKEE,GREENFIELD,C,,,,W HOLMES AVE,,S 76TH ST, ,0,INJ,C,0,1,PED,ANGL,I,U CITY,,,,,Y,1,42.9538569,-88.0083865,POINT (-88.0083865 42.9538569),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJST734,12/1/2016,18,MILWAUKEE,GREENFIELD,C,,,,W HOWARD AVE,,S 96TH ST, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9736655,-88.032701,POINT (-88.032701 42.9736655),203.0,55,079,019500,55079019500,1400000US55079019500,195,Census Tract 195,G5020,S,1307603.0,0.0,+42.9773249,-088.0276979,019500
7KL15M4277,5/8/2020,15,MILWAUKEE,GREENFIELD,C,,,,W LAYTON AVE,,PARKING LOT,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,42.961231,-87.985773,POINT (-87.985773 42.961231),292.0,55,079,120400,55079120400,1400000US55079120400,1204,Census Tract 1204,G5020,S,4794658.0,0.0,+42.9666958,-087.9655356,120400
HJ6XX6K,12/16/2014,22,MILWAUKEE,GREENFIELD,C,,,,W LAYTON AVE,,S 27TH ST,W,6,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9594079,-87.9499198,POINT (-87.9499198 42.9594079),292.0,55,079,120400,55079120400,1400000US55079120400,1204,Census Tract 1204,G5020,S,4794658.0,0.0,+42.9666958,-087.9655356,120400
HJ55L73,8/15/2012,13,MILWAUKEE,GREENFIELD,C,,,,W LAYTON AVE,,S 68TH ST, ,0,INJ,B,0,1,PED,ANGL,I,U CITY,,,,,Y,1,42.9593137,-87.9984356,POINT (-87.9984356 42.9593137),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
HJQ1J0N,3/14/2016,16,MILWAUKEE,GREENFIELD,C,,,,W LAYTON AVE,,S 76 ST, ,0,PD,,0,0,PED,ANGL,I,U CITY,,,,,Y,1,42.9592585,-88.0083201,POINT (-88.0083201 42.9592585),211.0,55,079,120202,55079120202,1400000US55079120202,1202.02,Census Tract 1202.02,G5020,S,1788049.0,0.0,+42.9658494,-087.9986830,120202
HJ4BDMG,1/15/2012,15,MILWAUKEE,GREENFIELD,C,,,,W LAYTON AVE,,S 84TH ST, ,0,INJ,B,0,1,PED,SSS,I,U CITY,,,,,Y,1,42.9592374,-88.0181924,POINT (-88.0181924 42.9592374),212.0,55,079,120203,55079120203,1400000US55079120203,1202.03,Census Tract 1202.03,G5020,S,3235326.0,0.0,+42.9569488,-088.0077655,120203
A143791,3/27/2009,0,MILWAUKEE,GREENFIELD,C,,,,W MORGAN AVE,,S 43 ST,W,40,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9811614,-87.976072,POINT (-87.976072 42.9811614),213.0,55,079,120300,55079120300,1400000US55079120300,1203,Census Tract 1203,G5020,S,886271.0,0.0,+42.9809106,-087.9737644,120300
HJ5VBHT,8/5/2013,2,MILWAUKEE,GREENFIELD,C,,,,W MORGAN AVE,,S 43RD ST, ,0,INJ,B,0,1,PED,NO,I,U CITY,,Y,,,Y,1,42.9811818,-87.9680304,POINT (-87.9680304 42.9811818),34.0,55,079,019100,55079019100,1400000US55079019100,191,Census Tract 191,G5020,S,1565059.0,0.0,+42.9821654,-087.9654941,019100
HJ4SGV2,3/22/2011,17,MILWAUKEE,GREENFIELD,C,,,,W OKLAHOMA AVE,,S 103RD ST,W,4,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,42.9880878,-88.0413974,POINT (-88.0413974 42.9880878),10.0,55,079,120102,55079120102,1400000US55079120102,1201.02,Census Tract 1201.02,G5020,S,5221935.0,0.0,+42.9740986,-088.0496741,120102
7KL0ZN3P6P,2/17/2018,21,MILWAUKEE,GREENFIELD,C,,,,W SOUTHRIDGE DR,,S 72 ST,W,10,INJ,A,0,1,PED,BLNK,PP,U CITY,,,,,Y,1,0.0,0.0,POINT (0 0),,,,,,,,,,,,,,,
88L1B655JQ,7/31/2019,21,MILWAUKEE,HALES CORNERS,V,45.0,S,45,S 108TH ST,,W COPELAND AVE,N,9,INJ,A,0,1,PED,ANGL,N,U STH,Y,Y,,,Y,1,42.947782,-88.048374,POINT (-88.048374 42.947782),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
7714305,12/11/2009,16,MILWAUKEE,HALES CORNERS,V,45.0,S,45,S 108 ST,,W COPELAND AVE,S,3,INJ,B,0,1,,NO,N,U STH,,,,,Y,1,42.9460138,-88.0483104,POINT (-88.0483104 42.9460138),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L1B8M7TK,6/15/2017,18,MILWAUKEE,HALES CORNERS,V,45.0,S,45,,,CROSSOVER USH 45,,0,INJ,B,0,1,,ANGL,N,U STH,,,,,Y,4,42.944714,-88.04846,POINT (-88.04846 42.944714),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L1FC718B,2/1/2023,15,MILWAUKEE,HALES CORNERS,V,,,45,S 108TH ST,,W ABBOTT AVE,,0,INJ,A,0,1,,BLNK,N,U STH,,,,,Y,1,42.949105,-88.048343,POINT (-88.048343 42.949105),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L1B8M8BN,9/3/2019,10,MILWAUKEE,HALES CORNERS,V,,,,PARKING LOT,45,S 108TH ST,,0,INJ,A,0,1,PED,NO,PL,U CITY,,,,,Y,1,42.945365,-88.046753,POINT (-88.046753 42.945365),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L1BK8HJT,3/2/2017,19,MILWAUKEE,HALES CORNERS,V,,,,PARKING LOT,OO,,,0,INJ,A,0,1,OTHFX,NO,PL,U CITY,,,,,Y,2,42.93767,-88.045059,POINT (-88.045059 42.93767),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L050LHL4,7/4/2019,8,MILWAUKEE,HALES CORNERS,V,,,,PARKING LOT,,S 108TH PL,,0,INJ,C,0,2,,RTR,PL,U CITY,,,,,Y,2,42.93664,-88.049894,POINT (-88.049894 42.93664),217.0,55,079,130200,55079130200,1400000US55079130200,1302,Census Tract 1302,G5020,S,2771078.0,15882.0,+42.9390168,-088.0627571,130200
88L04R68W1,4/26/2023,10,MILWAUKEE,HALES CORNERS,V,,,,PRIVATE PROPERTY,45,S 108TH ST,,0,INJ,C,0,1,PED,BLNK,PL,U CITY,,,,,Y,1,42.938348,-88.047208,POINT (-88.047208 42.938348),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
88L1F8QXW0,3/10/2022,16,MILWAUKEE,HALES CORNERS,V,,,,PRIVATE PROPERTY,45,S 108TH ST,,0,INJ,C,0,1,,NO,PL,U CITY,,,,,Y,1,42.942015,-88.048717,POINT (-88.048717 42.942015),217.0,55,079,130200,55079130200,1400000US55079130200,1302,Census Tract 1302,G5020,S,2771078.0,15882.0,+42.9390168,-088.0627571,130200
88L1B8M8B5,7/13/2019,21,MILWAUKEE,HALES CORNERS,V,,,,W EDGERTON AVE,,W BROOKSIDE DR,W,4,FAT,K,1,0,PED,NO,N,U CITY,,Y,,,Y,1,42.949814,-88.034515,POINT (-88.034515 42.949814),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
A339258,12/1/2010,18,MILWAUKEE,HALES CORNERS,V,,,,W EDGERTON AVE,,WOODLAND CIR,E,1,INJ,B,0,1,,NO,N,U CITY,,,,,Y,1,42.9518297,-88.0601921,POINT (-88.0601921 42.9518297),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
7714214,7/4/2009,22,MILWAUKEE,HALES CORNERS,V,,,,W GRANGE AVE,,S 115 ST, ,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,42.9446178,-88.0570496,POINT (-88.0570496 42.9446178),216.0,55,079,130100,55079130100,1400000US55079130100,1301,Census Tract 1301,G5020,S,5495500.0,0.0,+42.9427509,-088.0440775,130100
9GBN1JQ,2/20/2011,13,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUE MOUND RD W,,103RD ST N,E,4,INJ,C,0,2,,REAR,N,U STH,,,,,Y,2,43.0348449,-88.0398778,POINT (-88.0398778 43.0348449),82.0,55,079,090600,55079090600,1400000US55079090600,906,Census Tract 906,G5020,S,3069808.0,243.0,+43.0369557,-088.0545528,090600
J9L13KD6NH,11/15/2017,7,MILWAUKEE,MILWAUKEE,C,18.0,E,18,W BLUEMOUND RD,41,S 27TH ST,W,22,FAT,K,1,0,PED,ANGL,N,U STH,,,,,Y,1,43.034873,-88.03792,POINT (-88.03792 43.034873),127.0,55,079,012800,55079012800,1400000US55079012800,128,Census Tract 128,G5020,S,2709462.0,19352.0,+43.0313794,-088.0307236,012800
QPTLX8M,9/25/2012,15,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUE MOUND RD W,,95TH ST N, ,0,INJ,B,0,1,PED,NO,I,U STH,,,,,Y,1,43.0354743,-88.0313309,POINT (-88.0313309 43.0354743),127.0,55,079,012800,55079012800,1400000US55079012800,128,Census Tract 128,G5020,S,2709462.0,19352.0,+43.0313794,-088.0307236,012800
9GBN1LQ,7/2/2011,16,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUE MOUND RD W,,76TH ST N, ,0,INJ,C,0,1,PED,NO,I,U STH,,,,,Y,1,43.0352366,-88.0072953,POINT (-88.0072953 43.0352366),88.0,55,079,091300,55079091300,1400000US55079091300,913,Census Tract 913,G5020,S,1720754.0,0.0,+43.0378684,-088.0097521,091300
QQ3F0FD,2/17/2015,15,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUEMOUND RD W,,62ND ST N, ,0,INJ,C,0,2,PED,NO,I,U STH,,,,,Y,1,43.0363157,-87.9899284,POINT (-87.9899284 43.0363157),47.0,55,079,091400,55079091400,1400000US55079091400,914,Census Tract 914,G5020,S,807551.0,0.0,+43.0403211,-087.9938477,091400
J9L0LBLHNM,10/2/2018,20,MILWAUKEE,MILWAUKEE,C,18.0,E,18,W BLUEMOUND RD,,N 61ST ST,W,2,INJ,B,0,1,PED,NO,N,U STH,,,,,Y,1,43.03636,-87.989089,POINT (-87.989089 43.03636),47.0,55,079,091400,55079091400,1400000US55079091400,914,Census Tract 914,G5020,S,807551.0,0.0,+43.0403211,-087.9938477,091400
J9L1CPTJNM,6/27/2019,16,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,N 60TH ST,E,4,INJ,A,0,1,PED,NO,N,U STH,,,,,Y,1,43.036518,-87.986797,POINT (-87.986797 43.036518),125.0,55,079,012600,55079012600,1400000US55079012600,126,Census Tract 126,G5020,S,787676.0,0.0,+43.0340375,-087.9944251,012600
M5L0TJN001,7/29/2018,2,MILWAUKEE,MILWAUKEE,C,18.0,E,18,W BLUE MOUND RD,,N 59TH ST,E,1,INJ,A,0,1,PED,NO,I,U STH,,Y,,,Y,1,43.036517,-87.985864,POINT (-87.985864 43.036517),125.0,55,079,012600,55079012600,1400000US55079012600,126,Census Tract 126,G5020,S,787676.0,0.0,+43.0340375,-087.9944251,012600
9G8N1P1,11/16/2010,14,MILWAUKEE,MILWAUKEE,C,18.0,E,,HAWLEY RD N,18,BLUE MOUND RD W, ,0,INJ,A,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0366216,-87.9845241,POINT (-87.9845241 43.0366216),120.0,55,079,012500,55079012500,1400000US55079012500,125,Census Tract 125,G5020,S,1820910.0,0.0,+43.0370865,-087.9765541,012500
9GKMNFT,9/18/2011,23,MILWAUKEE,MILWAUKEE,C,18.0,E,,HAWLEY RD N,18,BLUEMOUND RD W,S,1,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0366216,-87.9845241,POINT (-87.9845241 43.0366216),120.0,55,079,012500,55079012500,1400000US55079012500,125,Census Tract 125,G5020,S,1820910.0,0.0,+43.0370865,-087.9765541,012500
J9L0DDT5MG,5/8/2019,23,MILWAUKEE,MILWAUKEE,C,18.0,E,,N HAWLEY RD,18,,S,2,INJ,B,0,2,PED,NO,I,U CITY,,Y,,,Y,1,43.036311,-87.984587,POINT (-87.984587 43.036311),125.0,55,079,012600,55079012600,1400000US55079012600,126,Census Tract 126,G5020,S,787676.0,0.0,+43.0340375,-087.9944251,012600
9GZQNC0,11/7/2010,1,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUE MOUND RD W,,53RD ST N, ,0,INJ,B,0,1,,ANGL,I,U STH,,,,,Y,2,43.0366397,-87.9798995,POINT (-87.9798995 43.0366397),120.0,55,079,012500,55079012500,1400000US55079012500,125,Census Tract 125,G5020,S,1820910.0,0.0,+43.0370865,-087.9765541,012500
9G7P4W5,6/13/2009,17,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BLUE MOUND RD W,,GEN MITCHELL BLVD N PARK RD, ,0,INJ,C,0,1,PED,NO,I,U STH,,,,,Y,1,43.0367094,-87.9783804,POINT (-87.9783804 43.0367094),120.0,55,079,012500,55079012500,1400000US55079012500,125,Census Tract 125,G5020,S,1820910.0,0.0,+43.0370865,-087.9765541,012500
J9L1SFB019,10/12/2022,13,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,N 51ST ST,W,1,INJ,B,0,1,PED,NO,N,U STH,,,,,Y,1,43.036737,-87.977665,POINT (-87.977665 43.036737),120.0,55,079,012500,55079012500,1400000US55079012500,125,Census Tract 125,G5020,S,1820910.0,0.0,+43.0370865,-087.9765541,012500
9GHP4V7,1/13/2012,11,MILWAUKEE,MILWAUKEE,C,18.0,E,18,35TH ST N,18,WISCONSIN AVE W, ,0,INJ,A,0,2,,ANGL,I,U STH,,,,,Y,2,43.0387367,-87.9576965,POINT (-87.9576965 43.0387367),295.0,55,079,013400,55079013400,1400000US55079013400,134,Census Tract 134,G5020,S,561743.0,0.0,+43.0347996,-087.9535810,013400
J9L2RP3B6F,2/5/2022,20,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,N 35TH ST,N,0,INJ,A,0,1,PED,NO,I,U STH,,,,,Y,1,43.03876,-87.957722,POINT (-87.957722 43.03876),130.0,55,079,013300,55079013300,1400000US55079013300,133,Census Tract 133,G5020,S,596295.0,0.0,+43.0348359,-087.9620643,013300
M5L192T5L4,2/22/2022,22,MILWAUKEE,MILWAUKEE,C,18.0,E,18,N 35TH ST,,N 35TH ST,N,5,FAT,K,1,0,,NO,N,U STH,,Y,,,Y,2,43.039404,-87.957719,POINT (-87.957719 43.039404),118.0,55,079,012300,55079012300,1400000US55079012300,123,Census Tract 123,G5020,S,766027.0,0.0,+43.0435840,-087.9619534,012300
J9L1JB3P3T,6/7/2020,19,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,W WISCONSIN AVE,N,5,INJ,B,0,2,PED,NO,N,U STH,,,,,Y,1,43.039471,-87.957719,POINT (-87.957719 43.039471),118.0,55,079,012300,55079012300,1400000US55079012300,123,Census Tract 123,G5020,S,766027.0,0.0,+43.0435840,-087.9619534,012300
QQ230FJ,5/19/2015,14,MILWAUKEE,MILWAUKEE,C,18.0,E,18,35TH ST N,,WELLS ST W, ,0,INJ,C,0,1,PED,NO,I,U STH,,,,,Y,1,43.0403045,-87.957689,POINT (-87.957689 43.0403045),254.0,55,079,013500,55079013500,1400000US55079013500,135,Census Tract 135,G5020,S,253354.0,0.0,+43.0401481,-087.9526118,013500
QPXQ87S,8/12/2013,20,MILWAUKEE,MILWAUKEE,C,18.0,E,18,35TH ST N,,WELLS ST W,N,1,INJ,B,0,1,PED,NO,I,U STH,,,,,Y,1,43.0403045,-87.957689,POINT (-87.957689 43.0403045),254.0,55,079,013500,55079013500,1400000US55079013500,135,Census Tract 135,G5020,S,253354.0,0.0,+43.0401481,-087.9526118,013500
J9L0MJDKZH,12/21/2018,17,MILWAUKEE,MILWAUKEE,C,18.0,E,18,N 35TH ST,,W WELLS ST,S,0,INJ,B,0,1,PED,NO,I,U STH,,,,,Y,1,43.040285,-87.957728,POINT (-87.957728 43.040285),118.0,55,079,012300,55079012300,1400000US55079012300,123,Census Tract 123,G5020,S,766027.0,0.0,+43.0435840,-087.9619534,012300
J9L1D7W14M,3/9/2022,13,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,W WELLS ST,S,0,INJ,A,0,1,,BLNK,I,U STH,,,,,Y,1,43.040274,-87.957716,POINT (-87.957716 43.040274),118.0,55,079,012300,55079012300,1400000US55079012300,123,Census Tract 123,G5020,S,766027.0,0.0,+43.0435840,-087.9619534,012300
9G9HZH7,11/24/2010,17,MILWAUKEE,MILWAUKEE,C,18.0,E,18,BROADWAY ST N,18,WELLS ST E,S,1,INJ,C,0,1,PED,NO,N,U STH,,,,,Y,1,43.0404559,-87.9576884,POINT (-87.9576884 43.0404559),254.0,55,079,013500,55079013500,1400000US55079013500,135,Census Tract 135,G5020,S,253354.0,0.0,+43.0401481,-087.9526118,013500
J9L0LBLHND,9/26/2018,17,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,W KILBOURN AVE,,0,PD,,0,0,PED,NO,I,U STH,,,,,Y,1,43.041668,-87.957683,POINT (-87.957683 43.041668),138.0,55,079,013600,55079013600,1400000US55079013600,136,Census Tract 136,G5020,S,390886.0,0.0,+43.0436953,-087.9527515,013600
J9L1C884KH,11/2/2021,18,MILWAUKEE,MILWAUKEE,C,18.0,E,18,,,W STATE ST,S,3,PD,,0,0,,REAR,N,U STH,,,,,Y,2,43.042846,-87.957668,POINT (-87.957668 43.042846),138.0,55,079,013600,55079013600,1400000US55079013600,136,Census Tract 136,G5020,S,390886.0,0.0,+43.0436953,-087.9527515,013600
